parents,has_nurs,form,children,housing,finance
usual,very_crit,complete,more,convenient,convenient
usual,very_crit,complete,more,convenient,convenient
usual,very_crit,complete,more,convenient,convenient
usual,very_crit,complete,more,convenient,convenient
usual,very_crit,complete,more,convenient,convenient
usual,very_crit,complete,more,convenient,convenient
usual,very_crit,complete,more,convenient,convenient
usual,very_crit,complete,more,convenient,inconv
usual,very_crit,complete,more,convenient,inconv
usual,very_crit,complete,more,convenient,inconv
usual,very_crit,complete,more,convenient,inconv
usual,very_crit,complete,more,convenient,inconv
usual,very_crit,complete,more,convenient,inconv
usual,very_crit,complete,more,convenient,inconv
usual,very_crit,complete,more,convenient,inconv
usual,very_crit,complete,more,convenient,inconv
usual,very_crit,complete,more,less_conv,convenient
usual,very_crit,complete,more,less_conv,convenient
usual,very_crit,complete,more,less_conv,convenient
usual,very_crit,complete,more,less_conv,convenient
usual,very_crit,complete,more,less_conv,convenient
usual,very_crit,complete,more,less_conv,convenient
usual,very_crit,complete,more,less_conv,convenient
usual,very_crit,complete,more,less_conv,convenient
usual,very_crit,complete,more,less_conv,convenient
usual,very_crit,complete,more,less_conv,inconv
usual,very_crit,complete,more,less_conv,inconv
usual,very_crit,complete,more,less_conv,inconv
usual,very_crit,complete,more,less_conv,inconv
usual,very_crit,complete,more,less_conv,inconv
usual,very_crit,complete,more,less_conv,inconv
usual,very_crit,complete,more,less_conv,inconv
usual,very_crit,complete,more,less_conv,inconv
usual,very_crit,complete,more,less_conv,inconv
usual,very_crit,complete,more,critical,convenient
usual,very_crit,complete,more,critical,convenient
usual,very_crit,complete,more,critical,convenient
usual,very_crit,complete,more,critical,convenient
usual,very_crit,complete,more,critical,convenient
usual,very_crit,complete,more,critical,convenient
usual,very_crit,complete,more,critical,convenient
usual,very_crit,complete,more,critical,convenient
usual,very_crit,complete,more,critical,convenient
usual,very_crit,complete,more,critical,inconv
usual,very_crit,complete,more,critical,inconv
usual,very_crit,complete,more,critical,inconv
usual,very_crit,complete,more,critical,inconv
usual,very_crit,complete,more,critical,inconv
usual,very_crit,complete,more,critical,inconv
usual,very_crit,complete,more,critical,inconv
usual,very_crit,complete,more,critical,inconv
usual,very_crit,complete,more,critical,inconv
usual,very_crit,completed,1,convenient,convenient
usual,very_crit,completed,1,convenient,convenient
usual,very_crit,completed,1,convenient,convenient
usual,very_crit,completed,1,convenient,convenient
usual,very_crit,completed,1,convenient,convenient
usual,very_crit,completed,1,convenient,convenient
usual,very_crit,completed,1,convenient,convenient
usual,very_crit,completed,1,convenient,convenient
usual,very_crit,completed,1,convenient,convenient
usual,very_crit,completed,1,convenient,inconv
usual,very_crit,completed,1,convenient,inconv
usual,very_crit,completed,1,convenient,inconv
usual,very_crit,completed,1,convenient,inconv
usual,very_crit,completed,1,convenient,inconv
usual,very_crit,completed,1,convenient,inconv
usual,very_crit,completed,1,convenient,inconv
usual,very_crit,completed,1,convenient,inconv
usual,very_crit,completed,1,convenient,inconv
usual,very_crit,completed,1,less_conv,convenient
usual,very_crit,completed,1,less_conv,convenient
usual,very_crit,completed,1,less_conv,convenient
usual,very_crit,completed,1,less_conv,convenient
usual,very_crit,completed,1,less_conv,convenient
usual,very_crit,completed,1,less_conv,convenient
usual,very_crit,completed,1,less_conv,convenient
usual,very_crit,completed,1,less_conv,convenient
usual,very_crit,completed,1,less_conv,convenient
usual,very_crit,completed,1,less_conv,inconv
usual,very_crit,completed,1,less_conv,inconv
usual,very_crit,completed,1,less_conv,inconv
usual,very_crit,completed,1,less_conv,inconv
usual,very_crit,completed,1,less_conv,inconv
usual,very_crit,completed,1,less_conv,inconv
usual,very_crit,completed,1,less_conv,inconv
usual,very_crit,completed,1,less_conv,inconv
usual,very_crit,completed,1,less_conv,inconv
usual,very_crit,completed,1,critical,convenient
usual,very_crit,completed,1,critical,convenient
usual,very_crit,completed,1,critical,convenient
usual,very_crit,completed,1,critical,convenient
usual,very_crit,completed,1,critical,convenient
usual,very_crit,completed,1,critical,convenient
usual,very_crit,completed,1,critical,convenient
usual,very_crit,completed,1,critical,convenient
usual,very_crit,completed,1,critical,convenient
usual,very_crit,completed,1,critical,inconv
usual,very_crit,completed,1,critical,inconv
usual,very_crit,completed,1,critical,inconv
usual,very_crit,completed,1,critical,inconv
usual,very_crit,completed,1,critical,inconv
usual,very_crit,completed,1,critical,inconv
usual,very_crit,completed,1,critical,inconv
usual,very_crit,completed,1,critical,inconv
usual,very_crit,completed,1,critical,inconv
usual,very_crit,completed,2,convenient,convenient
usual,very_crit,completed,2,convenient,convenient
usual,very_crit,completed,2,convenient,convenient
usual,very_crit,completed,2,convenient,convenient
usual,very_crit,completed,2,convenient,convenient
usual,very_crit,completed,2,convenient,convenient
usual,very_crit,completed,2,convenient,convenient
usual,very_crit,completed,2,convenient,convenient
usual,very_crit,completed,2,convenient,convenient
usual,very_crit,completed,2,convenient,inconv
usual,very_crit,completed,2,convenient,inconv
usual,very_crit,completed,2,convenient,inconv
usual,very_crit,completed,2,convenient,inconv
usual,very_crit,completed,2,convenient,inconv
usual,very_crit,completed,2,convenient,inconv
usual,very_crit,completed,2,convenient,inconv
usual,very_crit,completed,2,convenient,inconv
usual,very_crit,completed,2,convenient,inconv
usual,very_crit,completed,2,less_conv,convenient
usual,very_crit,completed,2,less_conv,convenient
usual,very_crit,completed,2,less_conv,convenient
usual,very_crit,completed,2,less_conv,convenient
usual,very_crit,completed,2,less_conv,convenient
usual,very_crit,completed,2,less_conv,convenient
usual,very_crit,completed,2,less_conv,convenient
usual,very_crit,completed,2,less_conv,convenient
usual,very_crit,completed,2,less_conv,convenient
usual,very_crit,completed,2,less_conv,inconv
usual,very_crit,completed,2,less_conv,inconv
usual,very_crit,completed,2,less_conv,inconv
usual,very_crit,completed,2,less_conv,inconv
usual,very_crit,completed,2,less_conv,inconv
usual,very_crit,completed,2,less_conv,inconv
usual,very_crit,completed,2,less_conv,inconv
usual,very_crit,completed,2,less_conv,inconv
usual,very_crit,completed,2,less_conv,inconv
usual,very_crit,completed,2,critical,convenient
usual,very_crit,completed,2,critical,convenient
usual,very_crit,completed,2,critical,convenient
usual,very_crit,completed,2,critical,convenient
usual,very_crit,completed,2,critical,convenient
usual,very_crit,completed,2,critical,convenient
usual,very_crit,completed,2,critical,convenient
usual,very_crit,completed,2,critical,convenient
usual,very_crit,completed,2,critical,convenient
usual,very_crit,completed,2,critical,inconv
usual,very_crit,completed,2,critical,inconv
usual,very_crit,completed,2,critical,inconv
usual,very_crit,completed,2,critical,inconv
usual,very_crit,completed,2,critical,inconv
usual,very_crit,completed,2,critical,inconv
usual,very_crit,completed,2,critical,inconv
usual,very_crit,completed,2,critical,inconv
usual,very_crit,completed,2,critical,inconv
usual,very_crit,completed,3,convenient,convenient
usual,very_crit,completed,3,convenient,convenient
usual,very_crit,completed,3,convenient,convenient
usual,very_crit,completed,3,convenient,convenient
usual,very_crit,completed,3,convenient,convenient
usual,very_crit,completed,3,convenient,convenient
usual,very_crit,completed,3,convenient,convenient
usual,very_crit,completed,3,convenient,convenient
usual,very_crit,completed,3,convenient,convenient
usual,very_crit,completed,3,convenient,inconv
usual,very_crit,completed,3,convenient,inconv
usual,very_crit,completed,3,convenient,inconv
usual,very_crit,completed,3,convenient,inconv
usual,very_crit,completed,3,convenient,inconv
usual,very_crit,completed,3,convenient,inconv
usual,very_crit,completed,3,convenient,inconv
usual,very_crit,completed,3,convenient,inconv
usual,very_crit,completed,3,convenient,inconv
usual,very_crit,completed,3,less_conv,convenient
usual,very_crit,completed,3,less_conv,convenient
usual,very_crit,completed,3,less_conv,convenient
usual,very_crit,completed,3,less_conv,convenient
usual,very_crit,completed,3,less_conv,convenient
usual,very_crit,completed,3,less_conv,convenient
usual,very_crit,completed,3,less_conv,convenient
usual,very_crit,completed,3,less_conv,convenient
usual,very_crit,completed,3,less_conv,convenient
usual,very_crit,completed,3,less_conv,inconv
usual,very_crit,completed,3,less_conv,inconv
usual,very_crit,completed,3,less_conv,inconv
usual,very_crit,completed,3,less_conv,inconv
usual,very_crit,completed,3,less_conv,inconv
usual,very_crit,completed,3,less_conv,inconv
usual,very_crit,completed,3,less_conv,inconv
usual,very_crit,completed,3,less_conv,inconv
usual,very_crit,completed,3,less_conv,inconv
usual,very_crit,completed,3,critical,convenient
usual,very_crit,completed,3,critical,convenient
usual,very_crit,completed,3,critical,convenient
usual,very_crit,completed,3,critical,convenient
usual,very_crit,completed,3,critical,convenient
usual,very_crit,completed,3,critical,convenient
usual,very_crit,completed,3,critical,convenient
usual,very_crit,completed,3,critical,convenient
usual,very_crit,completed,3,critical,convenient
usual,very_crit,completed,3,critical,inconv
usual,very_crit,completed,3,critical,inconv
usual,very_crit,completed,3,critical,inconv
usual,very_crit,completed,3,critical,inconv
usual,very_crit,completed,3,critical,inconv
usual,very_crit,completed,3,critical,inconv
usual,very_crit,completed,3,critical,inconv
usual,very_crit,completed,3,critical,inconv
usual,very_crit,completed,3,critical,inconv
usual,very_crit,completed,more,convenient,convenient
usual,very_crit,completed,more,convenient,convenient
usual,very_crit,completed,more,convenient,convenient
usual,very_crit,completed,more,convenient,convenient
usual,very_crit,completed,more,convenient,convenient
usual,very_crit,completed,more,convenient,convenient
usual,very_crit,completed,more,convenient,convenient
usual,very_crit,completed,more,convenient,convenient
usual,very_crit,completed,more,convenient,convenient
usual,very_crit,completed,more,convenient,inconv
usual,very_crit,completed,more,convenient,inconv
usual,very_crit,completed,more,convenient,inconv
usual,very_crit,completed,more,convenient,inconv
usual,very_crit,completed,more,convenient,inconv
usual,very_crit,completed,more,convenient,inconv
usual,very_crit,completed,more,convenient,inconv
usual,very_crit,completed,more,convenient,inconv
usual,very_crit,completed,more,convenient,inconv
usual,very_crit,completed,more,less_conv,convenient
usual,very_crit,completed,more,less_conv,convenient
usual,very_crit,completed,more,less_conv,convenient
usual,very_crit,completed,more,less_conv,convenient
usual,very_crit,completed,more,less_conv,convenient
usual,very_crit,completed,more,less_conv,convenient
usual,very_crit,completed,more,less_conv,convenient
usual,very_crit,completed,more,less_conv,convenient
usual,very_crit,completed,more,less_conv,convenient
usual,very_crit,completed,more,less_conv,inconv
usual,very_crit,completed,more,less_conv,inconv
usual,very_crit,completed,more,less_conv,inconv
usual,very_crit,completed,more,less_conv,inconv
usual,very_crit,completed,more,less_conv,inconv
usual,very_crit,completed,more,less_conv,inconv
usual,very_crit,completed,more,less_conv,inconv
usual,very_crit,completed,more,less_conv,inconv
usual,very_crit,completed,more,less_conv,inconv
usual,very_crit,completed,more,critical,convenient
usual,very_crit,completed,more,critical,convenient
